#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
53.987059,0,0,0,0
52.815947,0,0,0,0
53.178522,0,0,0,0
53.967975,0,0,0,0
54.193462,0,0,0,0
54.007612,0,0,0,0
56.833567,0,0,0,0
55.524236,0,0,0,0
57.476135,0,0,0,0
56.875924,0,0,0,0
61.493777,0,0,0,0
56.550532,0,0,0,0
60.397565,0,0,0,0
59.877118,0,0,0,0
58.923040,0,0,0,0
58.727572,0,0,0,0
58.164128,0,0,0,0
57.746843,0,0,0,0
58.652394,0,0,0,0
58.329285,0,0,0,0
58.721024,0,0,0,0
63.945470,0,0,0,0
60.156009,0,0,0,0
60.299486,0,0,0,0
59.243166,0,0,0,0
59.400263,0,0,0,0
60.692073,0,0,0,0
62.727942,0,0,0,0
63.662526,0,0,0,0
62.028740,0,0,0,0
62.391184,0,0,0,0
64.660374,0,0,0,0
63.254764,0,0,0,0
62.112820,0,0,0,0
61.235232,0,0,0,0
62.750110,0,0,0,0
61.756250,0,0,0,0
61.345693,0,0,0,0
61.233709,0,0,0,0
64.109516,0,0,0,0
63.388741,0,0,0,0
73.585052,0,0,0,0
66.961643,0,0,0,0
62.237306,0,0,0,0
59.770169,0,0,0,0
59.287554,0,0,0,0
66.787112,0,0,0,0
62.796566,0,0,0,0
63.855690,0,0,0,0
64.003900,0,0,0,0
61.097721,0,0,0,0
64.114443,0,0,0,0
63.002648,0,0,0,0
62.511384,0,0,0,0
67.614020,0,0,0,0
61.792924,0,0,0,0
63.515617,0,0,0,0
64.806677,0,0,0,0
61.768089,0,0,0,0
64.409057,0,0,0,0
63.672949,0,0,0,0
64.000471,0,0,0,0
63.328760,0,0,0,0
63.905230,0,0,0,0
61.572246,0,0,0,0
60.341729,0,0,0,0
59.203691,0,0,0,0
58.350008,0,0,0,0
62.369282,0,0,0,0
61.526066,0,0,0,0
59.103192,0,0,0,0
59.432256,0,0,0,0
58.983727,0,0,0,0
59.445915,0,0,0,0
62.918527,0,0,0,0
65.612080,0,0,0,0
65.101295,0,0,0,0
62.232406,0,0,0,0
65.866334,0,0,0,0
61.163353,0,0,0,0
63.803330,0,0,0,0
60.303198,0,0,0,0
59.874112,0,0,0,0
59.483804,0,0,0,0
57.836080,0,0,0,0
57.475997,0,0,0,0
58.892236,0,0,0,0
57.021570,0,0,0,0
58.243938,0,0,0,0
58.011969,0,0,0,0
57.533901,0,0,0,0
56.047284,0,0,0,0
58.867001,0,0,0,0
56.642414,0,0,0,0
63.562296,0,0,0,0
55.212223,0,0,0,0
55.818902,0,0,0,0
56.837607,0,0,0,0
59.027759,0,0,0,0
54.295934,0,0,0,0
55.709937,0,0,0,0
55.924872,0,0,0,0
56.871702,0,0,0,0
55.815980,0,0,0,0
58.454140,0,0,0,0
55.745575,0,0,0,0
51.910712,0,0,0,0
52.403899,0,0,0,0
51.277162,0,0,0,0
50.069775,0,0,0,0
49.996850,0,0,0,0
49.953507,0,0,0,0
50.729740,0,0,0,0
49.364392,0,0,0,0
51.596291,0,0,0,0
49.410290,0,0,0,0
