#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
107.841457,0,0,0,0
113.363589,0,0,0,0
137.648865,0,0,0,0
111.840066,0,0,0,0
107.491792,0,0,0,0
104.557967,0,0,0,0
104.718079,0,0,0,0
106.320840,0,0,0,0
120.386322,0,0,0,0
100.392721,0,0,0,0
100.466688,0,0,0,0
113.332681,0,0,0,0
104.090105,0,0,0,0
104.368966,0,0,0,0
110.698018,0,0,0,0
109.734830,0,0,0,0
106.285450,0,0,0,0
107.365417,0,0,0,0
106.208622,0,0,0,0
104.356227,0,0,0,0
97.270956,0,0,0,0
103.151386,0,0,0,0
105.186359,0,0,0,0
108.311642,0,0,0,0
107.183990,0,0,0,0
104.050235,0,0,0,0
99.180017,0,0,0,0
101.255878,0,0,0,0
103.408761,0,0,0,0
94.993583,0,0,0,0
96.344210,0,0,0,0
94.592372,0,0,0,0
95.343751,0,0,0,0
102.621838,0,0,0,0
98.668847,0,0,0,0
100.974884,0,0,0,0
97.012590,0,0,0,0
102.633209,0,0,0,0
95.816199,0,0,0,0
100.758575,0,0,0,0
97.809070,0,0,0,0
98.304377,0,0,0,0
95.208682,0,0,0,0
93.045342,0,0,0,0
91.986178,0,0,0,0
90.863905,0,0,0,0
90.462880,0,0,0,0
90.480789,0,0,0,0
94.481296,0,0,0,0
89.258157,0,0,0,0
92.617157,0,0,0,0
89.792728,0,0,0,0
89.328927,0,0,0,0
92.091940,0,0,0,0
92.737418,0,0,0,0
95.141598,0,0,0,0
93.649488,0,0,0,0
94.395607,0,0,0,0
97.476520,0,0,0,0
99.664013,0,0,0,0
103.386097,0,0,0,0
107.504501,0,0,0,0
102.466496,0,0,0,0
105.647433,0,0,0,0
104.645003,0,0,0,0
110.169073,0,0,0,0
111.694332,0,0,0,0
110.536046,0,0,0,0
109.322013,0,0,0,0
109.248867,0,0,0,0
108.763365,0,0,0,0
107.570110,0,0,0,0
113.377296,0,0,0,0
113.187665,0,0,0,0
109.188901,0,0,0,0
109.177318,0,0,0,0
102.837656,0,0,0,0
104.409865,0,0,0,0
111.310841,0,0,0,0
104.037234,0,0,0,0
104.537961,0,0,0,0
106.004045,0,0,0,0
102.245526,0,0,0,0
99.586943,0,0,0,0
101.566080,0,0,0,0
102.336415,0,0,0,0
105.591379,0,0,0,0
107.834470,0,0,0,0
104.373265,0,0,0,0
102.261593,0,0,0,0
102.094785,0,0,0,0
96.046609,0,0,0,0
92.604741,0,0,0,0
89.318513,0,0,0,0
90.406921,0,0,0,0
86.820526,0,0,0,0
86.308238,0,0,0,0
86.723114,0,0,0,0
85.720069,0,0,0,0
83.531511,0,0,0,0
80.736722,0,0,0,0
81.019292,0,0,0,0
